Time_s   F0_Hz
0.019526   --undefined--
0.027421   --undefined--
0.035316   --undefined--
0.043211   --undefined--
0.051105   --undefined--
0.059000   --undefined--
0.066895   --undefined--
0.074789   --undefined--
0.082684   --undefined--
0.090579   --undefined--
0.098474   --undefined--
0.106368   --undefined--
0.114263   --undefined--
0.122158   --undefined--
0.130053   --undefined--
7.819526   --undefined--
7.827421   --undefined--
7.835316   --undefined--
7.843211   --undefined--
7.851105   --undefined--
7.859000   --undefined--
7.866895   --undefined--
7.874789   --undefined--
7.882684   --undefined--
7.890579   --undefined--
7.898474   --undefined--
7.906368   --undefined--
7.914263   --undefined--
7.922158   --undefined--
7.930053   --undefined--
7.937947   --undefined--
7.945842   --undefined--
7.953737   --undefined--
7.961632   --undefined--
7.969526   --undefined--
7.977421   --undefined--
7.985316   --undefined--
7.993211   --undefined--
8.001105   --undefined--
8.009000   --undefined--
8.016895   --undefined--
8.024789   --undefined--
8.032684   --undefined--
8.040579   --undefined--
8.048474   --undefined--
8.056368   --undefined--
8.064263   --undefined--
8.072158   --undefined--
8.080053   --undefined--
8.087947   --undefined--
8.095842   --undefined--
8.103737   --undefined--
8.111632   --undefined--
8.119526   --undefined--
8.127421   --undefined--
8.135316   --undefined--
8.143211   --undefined--
8.151105   --undefined--
8.159000   --undefined--
8.166895   --undefined--
8.174789   --undefined--
8.182684   --undefined--
8.190579   --undefined--
8.198474   --undefined--
8.206368   --undefined--
8.214263   --undefined--
8.222158   --undefined--
8.230053   --undefined--
8.237947   --undefined--
8.245842   --undefined--
8.253737   --undefined--
8.261632   --undefined--
8.269526   --undefined--
8.277421   --undefined--
8.285316   --undefined--
8.293211   --undefined--
8.301105   --undefined--
8.309000   --undefined--
8.316895   --undefined--
8.324789   --undefined--
8.332684   --undefined--
8.340579   --undefined--
8.348474   --undefined--
8.356368   --undefined--
8.364263   --undefined--
8.372158   --undefined--
8.380053   --undefined--
8.387947   --undefined--
8.395842   --undefined--
8.403737   --undefined--
8.411632   --undefined--
8.419526   --undefined--
8.427421   --undefined--
8.435316   --undefined--
8.443211   --undefined--
8.451105   --undefined--
8.459000   --undefined--
8.466895   --undefined--
8.474789   --undefined--
8.482684   --undefined--
8.490579   --undefined--
8.498474   --undefined--
8.506368   --undefined--
8.514263   --undefined--
8.522158   --undefined--
8.530053   --undefined--
8.537947   --undefined--
8.545842   --undefined--
8.553737   --undefined--
8.561632   --undefined--
8.569526   --undefined--
8.577421   --undefined--
8.585316   --undefined--
8.593211   --undefined--
8.601105   --undefined--
8.609000   --undefined--
8.616895   --undefined--
8.624789   --undefined--
8.632684   --undefined--
8.640579   --undefined--
8.648474   --undefined--
8.656368   --undefined--
8.664263   --undefined--
8.672158   --undefined--
8.680053   --undefined--
8.687947   --undefined--
8.695842   --undefined--
8.703737   --undefined--
8.711632   --undefined--
8.719526   --undefined--
8.727421   --undefined--
8.735316   --undefined--
8.743211   --undefined--
8.751105   --undefined--
8.759000   --undefined--
8.766895   --undefined--
8.774789   --undefined--
8.782684   --undefined--
8.790579   --undefined--
8.798474   --undefined--
8.806368   --undefined--
8.814263   --undefined--
8.822158   --undefined--
8.830053   --undefined--
8.837947   --undefined--
8.845842   --undefined--
8.853737   --undefined--
8.861632   --undefined--
8.869526   --undefined--
8.877421   --undefined--
8.885316   --undefined--
8.893211   --undefined--
8.901105   --undefined--
8.909000   --undefined--
8.916895   --undefined--
8.924789   --undefined--
8.932684   --undefined--
8.940579   --undefined--
8.948474   --undefined--
8.956368   --undefined--
8.964263   --undefined--
8.972158   --undefined--
8.980053   --undefined--
8.987947   --undefined--
8.995842   --undefined--
9.003737   --undefined--
9.011632   --undefined--
9.019526   --undefined--
9.027421   --undefined--
9.035316   --undefined--
9.043211   --undefined--
9.051105   --undefined--
9.059000   --undefined--
9.066895   --undefined--
9.074789   --undefined--
9.082684   --undefined--
9.090579   --undefined--
9.098474   --undefined--
9.106368   --undefined--
9.114263   --undefined--
9.122158   --undefined--
9.130053   --undefined--
9.137947   --undefined--
9.145842   --undefined--
9.153737   --undefined--
9.161632   338.059054
9.169526   333.335037
9.177421   330.771196
9.185316   327.146025
9.193211   325.940457
9.201105   327.211166
9.209000   329.371179
9.216895   331.162160
9.224789   332.202344
9.232684   332.539089
9.240579   331.726279
9.248474   331.475036
9.256368   332.410637
9.264263   333.774088
9.272158   333.998074
9.280053   333.084429
9.287947   332.575919
9.295842   331.439812
9.303737   332.181980
9.311632   331.921895
9.319526   331.660723
9.327421   331.716188
9.335316   331.766078
9.343211   332.737964
9.351105   332.133820
9.359000   331.910988
9.366895   332.981327
9.374789   332.573279
9.382684   325.764885
9.390579   317.277178
9.398474   314.936503
9.406368   318.101989
9.414263   321.098815
9.422158   322.816092
9.430053   324.014063
9.437947   324.315241
9.445842   321.998063
9.453737   319.610774
9.461632   319.904891
9.469526   321.847912
9.477421   325.777287
9.485316   326.549292
9.493211   324.399547
9.501105   315.359778
9.509000   314.282048
9.516895   316.468485
9.524789   318.003121
9.532684   --undefined--
9.540579   --undefined--
9.548474   --undefined--
9.556368   --undefined--
9.564263   --undefined--
9.572158   327.049467
9.580053   326.894331
9.587947   332.950441
9.595842   345.398488
9.603737   347.744273
9.611632   348.633257
9.619526   348.824479
9.627421   348.933766
9.635316   348.886441
9.643211   348.162850
9.651105   346.611562
9.659000   344.727260
9.666895   344.330004
9.674789   342.984602
9.682684   329.840727
9.690579   330.220736
9.698474   330.259882
9.706368   329.052870
9.714263   327.784963
9.722158   326.400199
9.730053   327.837362
9.737947   329.645577
9.745842   313.736924
9.753737   313.567003
9.761632   313.316722
9.769526   313.415962
9.777421   329.577062
9.785316   329.946011
9.793211   --undefined--
9.801105   --undefined--
9.809000   --undefined--
9.816895   --undefined--
9.824789   --undefined--
9.832684   --undefined--
9.840579   --undefined--
9.848474   --undefined--
